Genus_species,Class,Familly,Genus,Species,Fishbase_url,English_name,French_name,Size,Size_ref,Mobility,Mobility_ref,Activity,Activity_ref,Schooling,Schooling_ref,Position,Position_ref,Diet,Diet_ref
Pterocaesio_chrysozona,Actinopterygii,Caesionidae,Pterocaesio,chrysozona,https://www.fishbase.us/summary/Pterocaesio-chrysozona.html,Goldband fusilier,,15.1-30cm,https://doi.org/10.1098/rspb.2021.1712,mobile_between_reefs,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,>50_individuals,https://doi.org/10.1098/rspb.2021.1712,pelagic,https://doi.org/10.1098/rspb.2021.1712,planktivorous,https://doi.org/10.1098/rspb.2021.1712
Pterocaesio_lativittata,Actinopterygii,Caesionidae,Pterocaesio,lativittata,https://www.fishbase.us/summary/Pterocaesio-lativittata.html,Yellowstreak fusilier,,7.1-15cm,https://doi.org/10.1098/rspb.2021.1712,mobile_between_reefs,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,>50_individuals,https://doi.org/10.1098/rspb.2021.1712,pelagic,https://doi.org/10.1098/rspb.2021.1712,planktivorous,https://doi.org/10.1098/rspb.2021.1712
Pterocaesio_marri,Actinopterygii,Caesionidae,Pterocaesio,marri,https://www.fishbase.us/summary/Pterocaesio-marri.html,Marr's fusilier,Fusilier de Marr,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_between_reefs,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,>50_individuals,https://doi.org/10.1098/rspb.2021.1712,pelagic,https://doi.org/10.1098/rspb.2021.1712,planktivorous,https://doi.org/10.1098/rspb.2021.1712
Pterocaesio_pisang,Actinopterygii,Caesionidae,Pterocaesio,pisang,https://www.fishbase.us/summary/Pterocaesio-pisang.html,Banana fusilier,Fusilier banane,15.1-30cm,https://doi.org/10.1098/rspb.2021.1712,mobile_between_reefs,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,3_20_individuals,https://doi.org/10.1098/rspb.2021.1712,pelagic,https://doi.org/10.1098/rspb.2021.1712,planktivorous,https://doi.org/10.1098/rspb.2021.1712
Pterocaesio_tile,Actinopterygii,Caesionidae,Pterocaesio,tile,https://www.fishbase.us/summary/Pterocaesio-tile.html,Dark-banded fusilier,Caesio tricolore,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_between_reefs,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,>50_individuals,https://doi.org/10.1098/rspb.2021.1712,pelagic,https://doi.org/10.1098/rspb.2021.1712,planktivorous,https://doi.org/10.1098/rspb.2021.1712
Pterocaesio_trilineata,Actinopterygii,Caesionidae,Pterocaesio,trilineata,https://www.fishbase.us/summary/Pterocaesio-trilineata.html,Three-lined fusilier,,15.1-30cm,https://doi.org/10.1098/rspb.2021.1712,mobile_between_reefs,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,>50_individuals,https://doi.org/10.1098/rspb.2021.1712,pelagic,https://doi.org/10.1098/rspb.2021.1712,planktivorous,https://doi.org/10.1098/rspb.2021.1712
Pterois_antennata,Actinopterygii,Scorpaenidae,Pterois,antennata,https://www.fishbase.us/summary/Pterois-antennata.html,Spotfin lionfish,,15.1-30cm,https://doi.org/10.1098/rspb.2021.1712,sedentary,https://doi.org/10.1098/rspb.2021.1712,nocturnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,bentho-pelagic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-mobile-invertebrate,https://doi.org/10.1098/rspb.2021.1712
Pterois_miles,Actinopterygii,Scorpaenidae,Pterois,miles,https://www.fishbase.us/summary/Pterois-miles.html,Devil firefish,Pterois rascasse volante,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,sedentary,https://doi.org/10.1098/rspb.2021.1712,nocturnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,bentho-pelagic,https://doi.org/10.1098/rspb.2021.1712,piscivorous,https://doi.org/10.1098/rspb.2021.1712
Pterois_radiata,Actinopterygii,Scorpaenidae,Pterois,radiata,https://www.fishbase.us/summary/Pterois-radiata.html,Radial firefish,,15.1-30cm,https://doi.org/10.1098/rspb.2021.1712,sedentary,https://doi.org/10.1098/rspb.2021.1712,nocturnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,bentho-pelagic,https://doi.org/10.1098/rspb.2021.1712,piscivorous,https://doi.org/10.1098/rspb.2021.1712
Pteroplatytrygon_violacea,Elasmobranchii,Dasyatidae,Pteroplatytrygon,violacea,https://www.fishbase.us/summary/Pteroplatytrygon-violacea.html,Pelagic stingray,Pastenague,,NA,,NA,,NA,,NA,,NA,,NA
Pygoplites_diacanthus,Actinopterygii,Pomacanthidae,Pygoplites,diacanthus,https://www.fishbase.us/summary/Pygoplites-diacanthus.html,Regal angelfish,Poisson-ange duc,15.1-30cm,https://doi.org/10.1098/rspb.2021.1712,sedentary,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-sessile-invertebrates,https://doi.org/10.1098/rspb.2021.1712
Rachycentron_canadum,Actinopterygii,Rachycentridae,Rachycentron,canadum,https://www.fishbase.us/summary/Rachycentron-canadum.html,Cobia,Mafou,>80cm,https://doi.org/10.1098/rspb.2021.1712,mobile_between_reefs,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,3_20_individuals,https://doi.org/10.1098/rspb.2021.1712,pelagic,https://doi.org/10.1098/rspb.2021.1712,piscivorous,https://doi.org/10.1098/rspb.2021.1712
Rastrelliger_kanagurta,Actinopterygii,Scombridae,Rastrelliger,kanagurta,https://www.fishbase.us/summary/Rastrelliger-kanagurta.html,Indian mackerel,Maquereau des Indes,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_between_reefs,https://doi.org/10.1098/rspb.2021.1712,both_diurnal_and_nocturnal,https://doi.org/10.1098/rspb.2021.1712,>50_individuals,https://doi.org/10.1098/rspb.2021.1712,pelagic,https://doi.org/10.1098/rspb.2021.1712,planktivorous,https://doi.org/10.1098/rspb.2021.1712
Redigobius_balteatus,Actinopterygii,Gobiidae,Redigobius,balteatus,https://www.fishbase.us/summary/Redigobius-balteatus.html,NA,,,NA,,NA,,NA,,NA,,NA,,NA
Redigobius_bikolanus,Actinopterygii,Gobiidae,Redigobius,bikolanus,https://www.fishbase.us/summary/Redigobius-bikolanus.html,Bigmouth goby,,,NA,,NA,,NA,,NA,,NA,,NA
Rhabdosargus_sarba,Actinopterygii,Sparidae,Rhabdosargus,sarba,https://www.fishbase.us/summary/Rhabdosargus-sarba.html,Goldlined seabream,,50.1-80cm,https://doi.org/10.1098/rspb.2021.1712,mobile_between_reefs,https://doi.org/10.1098/rspb.2021.1712,both_diurnal_and_nocturnal,https://doi.org/10.1098/rspb.2021.1712,3_20_individuals,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-mobile-invertebrate,https://doi.org/10.1098/rspb.2021.1712
Rhina_ancylostoma,Elasmobranchii,Rhinobatidae,Rhina,ancylostoma,https://www.fishbase.us/summary/Rhina-ancylostoma.html,Bowmouth guitarfish,Angelot,,NA,,NA,,NA,,NA,,NA,,NA
Rhincodon_typus,Elasmobranchii,Rhincodontidae,Rhincodon,typus,https://www.fishbase.us/summary/Rhincodon-typus.html,Whale shark,Requin baleine,>80cm,Fishbase,mobile_between_reefs,Fishbase,diurnal,T Claverie educated guess from Fishbase,solitary,Fishbase,pelagic,Fishbase,planktivorous,Fishbase
Rhinecanthus_aculeatus,Actinopterygii,Balistidae,Rhinecanthus,aculeatus,https://www.fishbase.us/summary/Rhinecanthus-aculeatus.html,Blackbar triggerfish,Baliste picasso clair,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,sedentary,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-mobile-invertebrate,https://doi.org/10.1098/rspb.2021.1712
Rhinecanthus_cinereus,Actinopterygii,Balistidae,Rhinecanthus,cinereus,https://www.fishbase.se/summary/Rhinecanthus-cinereus.html,NA,Baliste Picasso des Mascareignes,15.1-30cm,Fishbase,sedentary,Same as other specimen in the genus,diurnal,Same as other specimen in the genus,solitary,Same as other specimen in the genus,benthic,Same as other specimen in the genus,invertivorous-targeting-mobile-invertebrate,Same as other specimen in the genus
Rhinecanthus_rectangulus,Actinopterygii,Balistidae,Rhinecanthus,rectangulus,https://www.fishbase.us/summary/Rhinecanthus-rectangulus.html,Patchy triggerfish,Picasso noir,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,sedentary,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-mobile-invertebrate,https://doi.org/10.1098/rspb.2021.1712
Rhinomuraena_quaesita,Actinopterygii,Muraenidae,Rhinomuraena,quaesita,https://www.fishbase.us/summary/Rhinomuraena-quaesita.html,Ribbon eel,,>80cm,https://doi.org/10.1098/rspb.2021.1712,sedentary,https://doi.org/10.1098/rspb.2021.1712,nocturnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,planktivorous,https://doi.org/10.1098/rspb.2021.1712
Rhynchobatus_djiddensis,Elasmobranchii,Rhinobatidae,Rhynchobatus,djiddensis,https://www.fishbase.us/summary/Rhynchobatus-djiddensis.html,Giant guitarfish,Violon,,NA,,NA,,NA,,NA,,NA,,NA
Ruvettus_pretiosus,Actinopterygii,Gempylidae,Ruvettus,pretiosus,https://www.fishbase.us/summary/Ruvettus-pretiosus.html,Oilfish,Rouvet,,NA,,NA,,NA,,NA,,NA,,NA
Sardinella_albella,Actinopterygii,Clupeidae,Sardinella,albella,https://www.fishbase.us/summary/Sardinella-albella.html,White sardinella,Sardinelle blanche,7.1-15cm,https://doi.org/10.1098/rspb.2021.1712,mobile_between_reefs,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,>50_individuals,https://doi.org/10.1098/rspb.2021.1712,pelagic,https://doi.org/10.1098/rspb.2021.1712,planktivorous,https://doi.org/10.1098/rspb.2021.1712
Sardinella_gibbosa,Actinopterygii,Clupeidae,Sardinella,gibbosa,https://www.fishbase.us/summary/Sardinella-gibbosa.html,Goldstripe sardinella,,15.1-30cm,https://doi.org/10.1098/rspb.2021.1712,mobile_between_reefs,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,>50_individuals,https://doi.org/10.1098/rspb.2021.1712,pelagic,https://doi.org/10.1098/rspb.2021.1712,planktivorous,https://doi.org/10.1098/rspb.2021.1712
Sardinella_melanura,Actinopterygii,Clupeidae,Sardinella,melanura,https://www.fishbase.us/summary/Sardinella-melanura.html,Blacktip sardinella,,,NA,,NA,,NA,,NA,,NA,,NA
Sargocentron_caudimaculatum,Actinopterygii,Holocentridae,Sargocentron,caudimaculatum,https://www.fishbase.us/summary/Sargocentron-caudimaculatum.html,Tailspot squirrelfish,Marignan rouge et argent,15.1-30cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,nocturnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,bentho-pelagic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-mobile-invertebrate,https://doi.org/10.1098/rspb.2021.1712
Sargocentron_diadema,Actinopterygii,Holocentridae,Sargocentron,diadema,https://www.fishbase.us/summary/Sargocentron-diadema.html,Crown squirrelfish,,15.1-30cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,nocturnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,bentho-pelagic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-mobile-invertebrate,https://doi.org/10.1098/rspb.2021.1712
Sargocentron_ittodai,Actinopterygii,Holocentridae,Sargocentron,ittodai,https://www.fishbase.us/summary/Sargocentron-ittodai.html,Samurai squirrelfish,,15.1-30cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,nocturnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,bentho-pelagic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-mobile-invertebrate,https://doi.org/10.1098/rspb.2021.1712
Sargocentron_praslin,Actinopterygii,Holocentridae,Sargocentron,praslin,https://www.fishbase.us/summary/Sargocentron-praslin.html,Dark-striped squirrelfish,Marignan rouget,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,nocturnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,bentho-pelagic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-mobile-invertebrate,https://doi.org/10.1098/rspb.2021.1712
Sargocentron_rubrum,Actinopterygii,Holocentridae,Sargocentron,rubrum,https://www.fishbase.us/summary/Sargocentron-rubrum.html,Redcoat,Poisson soldat rouge,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,nocturnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,bentho-pelagic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-mobile-invertebrate,https://doi.org/10.1098/rspb.2021.1712
Sargocentron_spiniferum,Actinopterygii,Holocentridae,Sargocentron,spiniferum,https://www.fishbase.us/summary/Sargocentron-spiniferum.html,Sabre squirrelfish,Marignan sabre,50.1-80cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,nocturnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,bentho-pelagic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-mobile-invertebrate,https://doi.org/10.1098/rspb.2021.1712
Sargocentron_violaceum,Actinopterygii,Holocentridae,Sargocentron,violaceum,https://www.fishbase.us/summary/Sargocentron-violaceum.html,Violet squirrelfish,Ecureuil de mer mauve,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,nocturnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,bentho-pelagic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-mobile-invertebrate,https://doi.org/10.1098/rspb.2021.1712
Saurida_gracilis,Actinopterygii,Synodontidae,Saurida,gracilis,https://www.fishbase.us/summary/Saurida-gracilis.html,Slender lizardfish,,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,both_diurnal_and_nocturnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,piscivorous,https://doi.org/10.1098/rspb.2021.1712
Scarus_caudofasciatus,Actinopterygii,Scaridae,Scarus,caudofasciatus,https://www.fishbase.us/summary/Scarus-caudofasciatus.html,Redbarred parrotfish,,30.1-50cm,to.verify.probably.fishbase,mobile_within_a_reef,to.verify.probably.fishbase,diurnal,to.verify.probably.fishbase,solitary,to.verify.probably.fishbase,benthic,to.verify.probably.fishbase,herbivorous-detritivorous,to.verify.probably.fishbase
Scarus_dimidiatus,Actinopterygii,Scaridae,Scarus,dimidiatus,https://www.fishbase.se/summary/Scarus-dimidiatus.html,Turquoise-capped parrotfish,,,NA,,NA,,NA,,NA,,NA,,NA
Scarus_falcipinnis,Actinopterygii,Scaridae,Scarus,falcipinnis,https://www.fishbase.us/summary/Scarus-falcipinnis.html,Greenbelly parrotfish,Kakatoi vert,50.1-80cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,3_20_individuals,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,herbivorous-detritivorous,https://doi.org/10.1098/rspb.2021.1712
Scarus_festivus,Actinopterygii,Scaridae,Scarus,festivus,https://www.fishbase.us/summary/Scarus-festivus.html,Festive parrotfish,,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,omnivorous,https://doi.org/10.1098/rspb.2021.1712
Scarus_frenatus,Actinopterygii,Scaridae,Scarus,frenatus,https://www.fishbase.us/summary/Scarus-frenatus.html,Bridled parrotfish,Perroquet feuille morte,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,omnivorous,https://doi.org/10.1098/rspb.2021.1712
Scarus_ghobban,Actinopterygii,Scaridae,Scarus,ghobban,https://www.fishbase.us/summary/Scarus-ghobban.html,Blue-barred parrotfish,,50.1-80cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,3_20_individuals,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,omnivorous,https://doi.org/10.1098/rspb.2021.1712
Scarus_niger,Actinopterygii,Scaridae,Scarus,niger,https://www.fishbase.us/summary/Scarus-niger.html,Dusky parrotfish,Kakatoi brisant,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,omnivorous,https://doi.org/10.1098/rspb.2021.1712
Scarus_psittacus,Actinopterygii,Scaridae,Scarus,psittacus,https://www.fishbase.us/summary/Scarus-psittacus.html,Palenose parrotfish,Perroquet commun,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,20_50_individuals,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,omnivorous,https://doi.org/10.1098/rspb.2021.1712
Scarus_rubroviolaceus,Actinopterygii,Scaridae,Scarus,rubroviolaceus,https://www.fishbase.us/summary/Scarus-rubroviolaceus.html,Ember parrotfish,Perroquet prairie ou lie de vin,50.1-80cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,3_20_individuals,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,omnivorous,https://doi.org/10.1098/rspb.2021.1712
Scarus_russelii,Actinopterygii,Scaridae,Scarus,russelii,https://www.fishbase.us/summary/Scarus-russelii.html,Eclipse parrotfish,Perroquet de Russell,30.1-50cm,to.verify.probably.fishbase,mobile_within_a_reef,to.verify.probably.fishbase,diurnal,to.verify.probably.fishbase,solitary,to.verify.probably.fishbase,benthic,to.verify.probably.fishbase,herbivorous-detritivorous,to.verify.probably.fishbase
Scarus_scaber,Actinopterygii,Scaridae,Scarus,scaber,https://www.fishbase.us/summary/Scarus-scaber.html,Fivesaddle parrotfish,Kakatoi vert,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,20_50_individuals,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,omnivorous,https://doi.org/10.1098/rspb.2021.1712
Scarus_tricolor,Actinopterygii,Scaridae,Scarus,tricolor,https://www.fishbase.us/summary/Scarus-tricolor.html,Tricolour parrotfish,Perroquet tricolore,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,omnivorous,https://doi.org/10.1098/rspb.2021.1712
Scarus_viridifucatus,Actinopterygii,Scaridae,Scarus,viridifucatus,https://www.fishbase.us/summary/Scarus-viridifucatus.html,Green-snout parrotfish,,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,solitary,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,omnivorous,https://doi.org/10.1098/rspb.2021.1712
Sciaenops_ocellatus,Actinopterygii,Sciaenidae,Sciaenops,ocellatus,https://www.fishbase.us/summary/Sciaenops-ocellatus.html,Red drum,Tambour rouge,,NA,,NA,,NA,,NA,,NA,,NA
Scolopsis_bimaculata,Actinopterygii,Nemipteridae,Scolopsis,bimaculata,https://www.fishbase.us/summary/Scolopsis-bimaculata.html,Thumbprint monocle bream,Mamila Saint Pierre,30.1-50cm,https://doi.org/10.1098/rspb.2021.1712,mobile_within_a_reef,https://doi.org/10.1098/rspb.2021.1712,diurnal,https://doi.org/10.1098/rspb.2021.1712,3_20_individuals,https://doi.org/10.1098/rspb.2021.1712,benthic,https://doi.org/10.1098/rspb.2021.1712,invertivorous-targeting-mobile-invertebrate,https://doi.org/10.1098/rspb.2021.1712
